"Data Source","World Development Indicators",

"Last Updated Date","2023-03-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Post-demographic dividend","PST","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","68.8620250703767","69.2689670010624","69.2337944029221","69.4347000531126","69.9166148869265","69.9874914461216","70.2274437629011","70.5004613096426","70.3558175686781","70.479882378074","70.7511746413363","71.0603781263085","71.2985946934753","71.4830712928008","71.878232522462","72.197845116807","72.4639010413852","72.831941269891","72.9504956521688","73.242324755378","73.2591115727817","73.5891270510752","73.9265228798095","74.0206558981113","74.2873949800756","74.4155498063897","74.7317488639697","75.0158109560619","75.1208765226645","75.3586559566194","75.4669134559902","75.6030763290128","75.716090719594","75.7245910062581","76.036176294196","76.061237827372","76.4336566618615","76.775563208714","76.9912888884196","77.1123752361697","77.348474476912","77.6423392985703","77.7790164675409","77.9102561088604","78.3363088307307","78.4253551257895","78.7524028496761","79.005597786544","79.1501660676245","79.4733805039331","79.6819722105754","79.9482836227139","80.0823723412389","80.2603513667636","80.5163044941502","80.3841180149541","80.5384973418137","80.5850349461617","80.6786355895634","80.8787464030195","80.1474817225743","",
"French Polynesia","PYF","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","59.675","59.996","60.271","60.527","60.781","61.045","61.334","61.63","61.909","62.173","62.429","62.681","62.936","63.206","63.501","63.889","64.378","64.936","65.549","66.235","67.14","68.012","68.884","69.804","70.772","71.644","72.471","72.897","73.468","73.787","73.983","74.149","74.419","74.804","75.311","76.008","76.833","77.7","78.386","79.18","79.536","79.685","79.711","79.703","79.696","79.736","79.842","80.02","80.301","80.665","81.039","81.429","81.759","82.017","82.214","82.354","82.488","82.618","82.783","82.996","82.217","",
"Qatar","QAT","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","58.933","59.626","60.443","61.167","62.112","62.85","63.624","64.531","65.242","65.895","66.532","67.133","67.612","68.049","68.552","69.008","69.385","69.837","70.19","70.581","70.801","71.304","71.504","71.709","72.186","72.381","72.587","73.019","73.164","73.594","73.982","73.966","74.122","74.243","74.348","74.25","74.685","74.787","74.809","74.8","74.828","75.263","75.412","75.565","75.961","76.064","76.57","77.016","77.427","77.878","78.425","78.891","79.227","79.536","79.768","80.064","80.433","80.717","80.898","80.99","79.099","",
"Romania","ROU","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","65.8605365853659","65.8771463414634","65.2556585365854","67.0717073170732","67.8451219512195","67.7072682926829","68.8976585365854","67.5159512195122","67.5603658536585","66.6920731707317","67.4824146341464","68.5041463414634","68.470243902439","69.0056097560976","69.499756097561","69.6139024390244","69.6987804878049","69.7419512195122","69.4804878048781","69.1531707317073","69.0909756097561","69.3682926829268","69.5317073170732","69.7263414634147","69.6587804878049","69.7068292682927","69.4963414634146","69.2268292682927","69.3880487804878","69.5307317073171","69.7412195121951","69.7843902439024","69.7843902439024","69.5634146341464","69.509756097561","69.4560975609756","69.1048780487805","69.0048780487805","69.8073170731708","70.5121951219512","71.1634146341463","71.1609756097561","71.009756097561","71.309756097561","71.5609756097561","71.9121951219512","72.1634146341463","72.5658536585366","72.5658536585366","73.309756097561","73.4585365853659","74.409756097561","74.4121951219512","75.0634146341463","74.909756097561","74.9121951219512","75.209756097561","75.309756097561","75.3585365853659","75.6073170731707","74.3536585365854","",
"Russian Federation","RUS","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","67.4652195121951","67.6309512195122","67.300512195122","67.7571707317073","68.3671707317073","67.887756097561","67.9011951219512","67.5938048780488","67.4893658536586","66.8762926829268","68.1336585365854","68.3765853658537","68.3085365853659","68.2946341463415","68.320243902439","67.7239024390244","67.4875609756098","67.3763414634146","67.3909756097561","67.1143902439024","67.0339024390244","67.2639024390244","67.8060975609756","67.6526829268293","67.2026829268293","67.8568292682927","69.389756097561","69.44","69.4643902439024","69.1717073170732","68.8860975609756","68.4743902439024","66.8731707317073","64.9358536585366","64.4670731707317","64.6907317073171","65.8541463414634","66.6987804878049","67.029756097561","65.9821951219512","65.4836585365854","65.3834146341463","65.1287804878049","65.0275609756098","65.4709756097561","65.529756097561","66.7275609756098","67.5868292682927","67.9492682926829","68.6846341463415","68.8412195121951","69.6839024390244","70.0721951219512","70.5787804878049","70.7436585365854","71.1834146341463","71.6512195121951","72.4514634146342","72.6621951219512","73.0839024390244","71.3387804878049","",
"Rwanda","RWA","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","47.178","47.664","47.991","44.072","48.238","48.282","48.166","48.094","47.745","47.398","47.153","46.829","46.498","45.905","45.304","44.698","44.647","44.797","45.48","46.659","47.963","49.422","50.692","51.319","51.64","51.734","51.638","51.477","50.976","50.22","48.431","46.519","44.319","42.166","14.098","39.969","40.698","40.64","41.681","44.616","47.129","49.021","51.032","53.368","55.491","57.316","58.714","59.965","61.134","61.958","62.54","63.261","64.009","64.426","64.94","65.298","65.737","65.941","66.251","66.437","66.774","",
"South Asia","SAS","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","45.1048401885708","45.4210629448542","45.8046045584594","46.1169939835545","46.5074852157805","45.5837162664608","46.1540280717292","46.5604624759685","48.0794698410504","48.4791927481358","48.2830377168227","46.7148686006183","49.6289515875034","50.0875127493481","50.5881307129826","51.1929189918098","51.7130245453297","52.1984669940858","52.7123469904547","53.2145606577235","53.7598069401514","54.3185783162523","54.8305638388043","55.3737808939205","55.8426533118238","56.2952409457846","56.8230486019798","57.228519836667","57.674477903632","58.0569973195997","58.5616672967409","58.737970077587","59.377820248825","59.7125032701818","60.1045630663123","60.4582982352674","60.8256247493127","61.344167216974","61.9292807951764","62.5570970807008","62.8929726964929","63.3036627551141","63.7712873167057","64.1993917380713","64.5398610012559","64.9156958515493","65.3706684740763","65.6313214612399","65.9599279691186","66.2539480485867","66.7494102268344","67.1407285629299","67.6298429069426","68.1194693436966","68.6366684220052","69.1425888809621","69.6088639890302","69.9791020756437","70.2534786113924","70.4727549740685","69.7483309161325","",
"Saudi Arabia","SAU","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","45.94","46.484","47.1","47.609","48.148","48.782","49.343","50.053","50.915","51.816","52.715","53.773","54.792","55.932","57.017","58.068","58.966","59.947","60.872","61.697","62.698","63.472","64.304","65.053","65.689","66.33","66.921","67.4","67.972","68.491","68.948","69.366","69.925","70.303","70.705","71.011","71.273","71.483","71.879","72.136","72.467","72.974","73.337","73.628","74.153","74.588","74.81","75.046","75.274","75.431","75.763","76.234","76.461","76.626","76.757","76.918","77.064","77.16","77.212","77.304","76.239","",
"Sudan","SDN","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","46.603","47.023","47.354","46.189","49.457","46.935","44.626","45.056","45.456","45.147","45.534","49.646","49.925","53.069","53.23","53.377","53.462","53.648","53.44","53.559","53.934","54.078","54.321","47.45","46.22","46.458","51.481","43.441","35.923","49.337","49.732","50.213","45.891","46.575","56.644","51.991","52.276","52.833","48.81","57.015","58.319","58.562","58.976","58.2","56.773","57.279","60.281","61.256","61.206","62.644","63.016","63.246","63.792","63.678","64.269","64.659","64.78","65.445","65.681","65.876","65.614","",
"Senegal","SEN","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","39.878","39.917","39.856","39.882","39.885","39.838","39.961","40.083","40.268","40.459","40.825","41.219","41.753","42.557","43.211","44.099","45.098","46.152","47.197","48.196","49.142","49.85","50.564","51.153","52.015","52.758","53.928","54.819","55.774","56.438","56.948","57.139","57.112","56.996","56.955","56.839","56.672","56.591","56.418","56.609","56.943","57.564","58.231","59.122","60.027","60.915","61.75","62.543","63.242","63.923","64.615","65.262","65.457","66.072","66.452","66.879","67.497","67.75","68.097","68.526","68.006","",
"Singapore","SGP","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","64.6946829268293","65.5179512195122","66.285756097561","66.7147073170732","67.0743902439024","67.512512195122","67.797","68.1193170731707","68.2882682926829","68.6862682926829","68.9131219512195","69.1883414634146","69.3467804878049","69.7398048780488","70.2013414634146","70.7834390243902","71.1650731707317","71.3711219512195","71.546756097561","71.6392195121951","72.190243902439","72.5878048780488","72.6878048780488","73.0365853658537","73.290243902439","73.890243902439","74.2463414634146","74.5487804878049","74.6975609756098","74.9463414634146","75.2951219512195","75.6463414634146","75.9463414634146","76.0463414634146","76.1975609756098","76.2951219512195","76.5951219512195","76.8975609756097","77.3","77.5512195121951","77.9512195121951","78.2512195121951","78.5512195121951","79.0390243902439","79.490243902439","79.990243902439","80.1414634146341","80.4414634146342","80.790243902439","81.2414634146342","81.5414634146342","81.7439024390244","81.9951219512195","82.2463414634147","82.4951219512195","82.7439024390244","82.8463414634146","83.0951219512195","83.2975609756098","83.5951219512195","83.7439024390244","",
"Solomon Islands","SLB","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","47.741","48.434","49.254","50.049","50.859","51.659","52.461","53.208","54.239","55.163","56.072","56.978","57.797","58.594","59.356","58.078","60.749","60.864","61.911","62.388","62.8","63.161","63.509","63.762","63.998","64.29","63.76","64.764","64.973","65.186","65.392","65.579","65.767","65.958","66.188","66.381","66.59","66.742","66.92","67.069","67.225","67.364","67.515","67.644","67.801","67.936","68.09","67.986","68.404","68.466","68.732","68.908","69.084","69.188","69.234","69.583","69.801","69.988","70.173","70.382","70.199","",
"Sierra Leone","SLE","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","33.961","34.412","34.875","35.344","35.87","36.363","36.868","37.434","37.846","38.249","38.793","39.269","39.767","40.217","40.691","41.173","41.631","42.06","42.46","42.873","43.13","43.364","43.571","43.8","43.916","43.888","43.792","44.047","44.047","44.021","44.057","43.506","43.621","43.594","42.925","42.716","43.68","43.715","42.789","42.071","45.05","45.661","46.359","46.963","47.577","48.237","49.323","50.365","51.526","52.626","53.693","54.62","55.451","56.313","56.393","57.189","58.404","58.652","59.796","60.255","59.763","",
"El Salvador","SLV","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","48.084","48.849","49.6","50.253","50.734","50.897","50.964","50.852","50.775","50.9","51.41","52.241","53.019","54.048","54.668","54.875","54.627","54.024","53.245","52.2","47.975","48.161","51.105","52.203","54.85","57.025","57.741","59.669","61.476","59.685","62.55","63.856","64.657","65.235","65.838","66.33","67.076","67.895","68.478","69.379","69.865","69.598","70.232","70.14","70.34","70.44","70.773","71.108","71.424","71.576","71.848","71.859","71.831","71.771","71.746","71.814","72.025","72.311","72.555","72.559","71.061","",
"San Marino","SMR","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","43.452","43.563","43.877","44.1","44.3","44.544","44.76","44.97","45.173","45.37","45.557","45.747","45.94","46.131","43.818","44.182","44.568","46.918","46.95","47.305","47.489","47.666","47.83","48.166","48.459","48.281","48.37","48.903","43.835","46.717","47.105","26.565","27.312","50.648","50.327","50.6","50.447","50.195","50.66","50.525","50.66","50.74","50.731","50.614","50.538","50.661","50.597","50.515","51.12","51.853","50.563","51.304","53.161","53.843","54.277","54.857","55.044","55.654","56.375","57.078","55.967","",
"Serbia","SRB","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.4878048780488","","","","","","72.0390243902439","","","71.5829268292683","72.2341463414634","72.2853658536585","72.4365853658537","72.6829268292683","72.8341463414634","73.3853658536585","73.6317073170732","73.8853658536585","73.9853658536585","74.3365853658537","74.5365853658537","74.8365853658537","75.1853658536585","75.3365853658537","75.2878048780488","75.6878048780488","75.5390243902439","75.890243902439","75.9365853658537","74.2292682926829","",
"Sub-Saharan Africa (excluding high income)","SSA","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","41.4225457764481","41.7397393580756","42.2007205755248","42.4406202612887","42.8908377269423","43.0294512913119","42.9840900521411","43.2321783317863","43.6707347759876","43.9113071674781","44.3698302373441","44.8708039688415","44.9873436571651","45.7087953569855","45.9204616638043","46.3064327040879","46.9849522048662","47.4478032114815","47.7485869601625","48.2100289145998","48.5690341809932","48.9344192757817","49.1728942879083","48.3288045748783","48.358663599392","48.6096815859879","49.0042757986543","49.3353973073128","49.0174285672997","49.8823797928702","49.821847519093","49.6968417810694","49.4693367339244","49.6943785518301","49.9994804379195","50.1113154401014","50.0458116077966","50.2127223981478","49.9250867445926","50.6381290684047","51.2619441016462","51.5337626313284","51.8890711484619","52.3673959299741","52.8466181215404","53.4601779317098","54.2113682396008","54.8471078111259","55.4488626082174","56.2178928838296","56.8456972290726","57.5571440641248","58.139480025035","58.6666774633961","59.1413426903108","59.5616131621504","60.0677195424725","60.4758894589022","60.8619630294756","61.2431728956442","60.8474896190048","",
"South Sudan","SSD","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","28.662","28.84","29.119","28.826","33.149","29.288","26.084","26.406","26.708","26.086","26.399","31.582","31.907","36.479","36.514","36.746","36.84","37.325","37.649","37.919","38.417","38.783","39.113","35.491","32.673","33.154","33.632","21.912","12.407","29.68","29.935","30.148","22.724","22.704","44.384","30.948","31.297","32.242","18.385","43.223","46.028","46.881","47.492","50.253","50.917","51.545","52.016","52.856","53.538","53.891","54.812","54.94","55.865","55.751","54.973","55.566","55.544","55.309","55.95","55.912","55.48","",
"Sub-Saharan Africa","SSF","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","41.4225457764481","41.7397393580756","42.2007205755248","42.4406202612887","42.8908377269423","43.0294512913119","42.9840900521411","43.2321783317863","43.6707347759876","43.9113071674781","44.3698302373441","44.8708039688415","44.9873436571651","45.7087953569855","45.9204616638043","46.3064327040879","46.9849522048662","47.4478032114815","47.7485869601625","48.2100289145998","48.5724557550331","48.9378194604499","49.176041684887","48.3321481923935","48.3618077451539","48.6127475268002","49.0070698737591","49.3381215819855","49.0201976754575","49.8848694933931","49.824307633488","49.6996310276074","49.4721606714275","49.6969325187812","50.0021598833425","50.1141740715954","50.0485283330994","50.2153367096642","49.9277868743025","50.6408381841779","51.2645448028029","51.5363218250062","51.891342436414","52.36952152081","52.8488071191082","53.4621950485481","54.2133010695829","54.8490285448748","55.4507126052464","56.2196130711593","56.8473656890804","57.5586106850985","58.1410132486788","58.6680386013851","59.1426540000299","59.5629776824937","60.0690208848049","60.4771348418398","60.8630241394089","61.2442873450193","60.8488912524736","",
"Small states","SST","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","55.025072477072","55.3915522097011","55.8189319258862","56.0434223623942","56.4938742174718","57.0342064917606","57.354371232082","57.6364131762477","57.8589719754116","57.8108322075566","58.1869812037586","58.6082139979687","59.0350865611869","59.3782736682228","59.2143160005127","59.4866503717604","59.7158782438283","60.133152977367","60.3256465302658","60.6719079731807","61.1654046302887","61.4674319326598","61.8572398154388","62.0624443047082","62.4362331142551","62.7239802278558","63.0171353050867","63.3939814487786","63.5205954833208","64.0040571538705","64.0328014722207","64.00789552647","63.9355180384541","63.8752646723303","63.6190321948288","63.5155416192235","63.3932179649889","63.1118952899468","62.795118195954","62.5040116440749","62.882334580695","62.8627400700505","62.9520249970013","62.9803731469747","63.2659357452696","63.5670227594772","64.0247059446132","64.5741365080892","65.0929203063313","65.6558644795454","66.2472407202709","66.6991756798552","67.1568273538205","67.5957801920731","67.9460178469581","68.3510733572772","68.8093375695579","69.1878151706305","69.2659910396684","69.4645582915971","69.0736465242542","",
"Sao Tome and Principe","STP","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","43.04","44.359","45.861","46.094","47.161","49.022","51.56","54.066","54.916","55.08","56.516","56.841","57.349","57.941","58.042","58.263","58.576","58.83","59.325","59.714","59.739","59.487","59.558","59.432","59.487","59.811","57.527","61.017","61.334","60.158","61.471","61.429","61.284","61.138","61.069","61.056","61.097","61.181","61.187","61.393","61.655","62.032","62.6","63.166","63.731","63.709","64.398","64.724","65.079","65.116","65.249","64.902","65.746","66.328","66.845","67.249","67.492","68.267","68.355","68.523","67.785","",
"Suriname","SUR","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","57.102","57.767","58.474","59.039","59.625","59.485","59.691","59.905","60.062","60.224","60.402","60.392","60.507","60.697","60.841","61.049","61.25","61.453","61.684","61.878","62.034","62.251","62.455","62.593","62.872","63.058","62.96","63.186","63.437","64.01","64.23","64.453","64.65","64.98","65.272","65.337","65.668","65.697","65.594","65.443","65.508","65.482","65.531","65.596","66.416","67.002","67.571","68.204","68.816","69.505","69.894","69.914","69.764","69.682","69.782","70.8","71.592","72.417","72.553","72.242","72.561","",
"Slovak Republic","SVK","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","70.2697804878049","70.7239024390244","70.2702926829268","70.6334146341463","71.0198780487805","70.2352682926829","70.3774390243903","70.9255853658537","70.436756097561","69.7953902439024","69.7125853658537","69.8625609756098","70.2982195121951","70.0213902439024","70.1781707317073","70.3050487804878","70.4631951219512","70.4231219512195","70.4264390243902","70.7447317073171","70.4085365853659","70.6292682926829","70.6890243902439","70.4790243902439","70.7509756097561","70.7346341463415","71.0212195121951","71.0887804878049","71.2078048780488","71.0263414634146","70.9326829268293","70.8829268292683","71.7951219512195","72.4487804878049","72.3","72.2536585365854","72.6536585365854","72.7048780487805","72.5512195121951","72.9024390243902","73.0512195121951","73.4024390243903","73.6048780487805","73.6048780487805","73.9585365853659","73.9048780487805","74.2048780487805","74.2073170731707","74.7048780487805","74.909756097561","75.1121951219512","75.9585365853659","76.109756097561","76.4121951219512","76.8121951219512","76.5634146341463","77.1658536585366","77.1658536585366","77.2658536585366","77.6658536585366","76.8658536585366","",
"Slovenia","SVN","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","68.9780487804878","68.9780487804878","68.9780487804878","68.6219512195122","68.6634146341463","68.3658536585366","69.0121951219512","69.3658536585366","68.9170731707317","68.3609756097561","68.609756097561","68.8341463414634","69.0585365853659","69.4048780487805","70.1609756097561","70.3585365853659","70.3073170731707","70.5560975609756","70.7024390243902","70.8536585365854","71.1048780487805","71.2048780487805","71.0536585365854","70.5414634146342","70.9024390243903","71.3512195121951","71.8024390243903","72.0024390243902","72.4463414634146","72.7048780487805","73.2048780487805","73.3536585365854","73.3048780487805","73.2536585365854","73.4048780487805","73.9585365853659","74.4585365853658","74.7073170731707","74.8073170731708","75.009756097561","75.4121951219512","75.7585365853659","76.0073170731707","76.8585365853659","77.2073170731707","77.6121951219512","78.0865853658537","78.5609756097561","78.7658536585366","78.9707317073171","79.4219512195122","79.9707317073171","80.1243902439024","80.3219512195122","81.0780487804878","80.7756097560976","81.1756097560976","81.0292682926829","81.3780487804878","81.5292682926829","80.5317073170732","",
"Sweden","SWE","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","73.0056097560976","73.4743902439024","73.3504878048781","73.5553658536585","73.7331707317073","73.8617073170732","74.0785365853659","74.1224390243903","73.9729268292683","74.0848780487805","74.6492682926829","74.6239024390244","74.7180487804878","74.8673170731707","74.9804878048781","74.9846341463415","74.9692682926829","75.379756097561","75.4690243902439","75.5241463414634","75.7409756097561","76.0260975609756","76.3273170731707","76.5517073170732","76.8158536585366","76.6678048780488","76.9312195121951","77.0921951219512","76.9792682926829","77.7268292682927","77.5368292682927","77.6668292682927","77.9987804878049","78.0604878048781","78.650243902439","78.7404878048781","78.9590243902439","79.1975609756098","79.3390243902439","79.4414634146342","79.6439024390244","79.7951219512195","79.8463414634146","80.0951219512195","80.4975609756098","80.5463414634146","80.7487804878049","80.9","81.1","81.3512195121951","81.4512195121951","81.8024390243903","81.7048780487805","81.9560975609756","82.2536585365854","82.2048780487805","82.3073170731707","82.409756097561","82.5585365853659","83.109756097561","82.4073170731707","",
"Eswatini","SWZ","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","45.813","46.191","46.614","46.854","47.335","47.907","48.56","49.128","49.748","50.318","50.804","51.31","51.821","52.468","53.086","53.824","54.658","55.598","56.477","57.268","57.846","58.392","59.02","58.172","59.999","60.785","61.438","62.042","62.673","62.927","63.072","62.685","61.735","60.233","58.268","56.148","53.873","52.044","50.333","48.733","47.256","45.975","44.486","43.349","42.538","42.125","43.12","43.641","44.175","44.639","46.619","48.195","49.835","51.486","53.05","55.019","56.659","57.895","59.411","60.549","59.692","",
"Sint Maarten (Dutch part)","SXM","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.5439024390244","74.5365853658537","75.5878048780488","","","73.0536585365854","","77.0682926829268","77.219512195122","78.2926829268293","","","","","",
"Seychelles","SYC","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","","","","","","","","","","","","","","","","","","","","","69.5975609756098","70.1878048780488","69.3243902439024","70.3829268292683","69.5536585365854","69.6975609756098","68.6560975609756","68.2365853658537","68.7024390243902","67.9707317073171","68.1073170731707","70.7121951219512","71.2146341463415","69.4682926829268","70.7292682926829","72.4829268292683","71.5609756097561","71.2121951219512","71.7463414634146","72.6682926829268","72.7780487804878","73.2536585365854","71.0878048780488","71.0292682926829","72.6609756097561","72.1317073170732","72.2170731707317","73.1439024390244","73.1634146341463","73.0829268292683","73.1975609756098","72.7243902439024","74.2756097560976","73.119512195122","73.2292682926829","74.2951219512195","74.309756097561","74.3","72.8414634146341","74.0463414634146","77.2365853658537","",
"Syrian Arab Republic","SYR","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","53.547","54.437","55.086","55.778","56.5","57.113","57.598","58.095","59.065","59.878","60.527","61.37","61.9","60.691","63.119","63.538","63.922","63.764","65.806","66.138","66.351","64.372","61.119","67.829","68.924","68.756","69.206","69.295","69.674","69.76","69.817","70.036","70.263","70.193","70.141","70.416","70.347","70.283","70.196","70.425","70.764","71.644","71.939","72.414","72.475","72.769","73.35","73.709","73.551","73.853","73.881","73.305","66.769","63.827","63.153","65.124","65.993","68.481","70.145","71.822","72.14","",
"Turks and Caicos Islands","TCA","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","55.032","55.313","56.266","58.107","60.159","61.102","60.757","59.757","58.474","57.195","56.31","56.28","57.391","60.172","64.501","67.985","69.865","70.584","70.227","69.37","68.699","68.429","68.389","68.634","68.872","69.197","69.592","70.168","70.411","69.941","69.001","68.888","69.64","69.625","68.447","68.308","71.287","72.365","73.964","74.01","73.575","74.131","75.54","75.411","76.786","77.148","76.831","75.914","76.632","77.164","76.243","76.195","77.037","77.018","77.135","76.912","76.864","76.702","76.443","75.326","75.001","",
"Chad","TCD","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","38.374","38.631","38.835","39.072","39.333","39.12","39.15","39.479","39.903","40.265","40.603","40.19","41.399","41.78","41.785","41.872","42.036","42.255","42.504","42.81","43.06","43.312","43.73","44.179","44.515","45.05","45.21","42.798","45.785","45.875","44.686","45.941","46.102","46.318","46.449","46.711","47.013","47.217","47.224","47.372","47.443","47.85","47.946","48.206","48.232","48.312","48.286","48.751","49.024","49.196","49.584","50.009","50.54","50.781","51.202","51.589","52.083","52.308","52.825","53.259","52.777","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","37.5391166396263","43.2083847380193","51.0750620247452","51.5775313471524","52.3075912193904","52.2258534651181","53.4064783360083","54.2821516803143","54.7590015001421","55.4655868420028","56.1783040532639","57.0343892691544","57.6328588664164","58.5937970928287","59.2397523782504","60.0037385956882","60.8415776229139","61.5972260409617","62.230481097791","62.8494249001579","63.4021798479092","63.9030302632887","64.3858986414055","64.8057667669382","65.1990179525133","65.5786502038245","65.9247344211622","66.2746650390731","66.5535307408323","66.8783322979067","67.0962833408929","67.3196986661952","67.8413605584245","68.3050032956883","68.589611112384","69.0213521742586","69.2790981048332","69.6735927617449","70.0993380277883","70.3164904844243","70.6925907921247","71.2886869199077","71.6389892827338","71.9797911141041","72.0602404145014","72.5977103193518","72.9558752759085","73.2040191666577","73.1510115726756","73.6997881796253","73.9203576886284","74.1874127998898","74.4309438082646","74.6742106472553","74.9280799587024","75.152494055672","75.3534590678359","75.4160599170928","75.836017901148","76.0369732719686","75.9691924258149","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","64.8707359929319","65.0983742536127","64.9256235063916","65.4959145554852","65.9912264235989","65.9170187556804","66.0763395620968","65.8743385725999","65.9969719366945","65.6510367211773","66.2556989328425","66.4985840525253","66.6616297301816","66.7926861715993","66.9444538339625","66.7479152426436","66.7493832753759","66.7388549831181","66.8072215128205","66.7643370512255","66.8973548438606","67.2191792367634","67.557221105868","67.6070175873802","67.4909845294288","67.844236415736","68.7496528503704","68.8971221286935","68.9179789944895","69.0050027987807","68.8966618165099","68.6600567499972","67.7148977759023","66.9036599184716","66.8968781373849","66.9469645448019","67.5257157524703","68.0910551200962","68.4586952851383","68.1605543337836","68.379542167384","68.555882691225","68.650378485346","68.7734207924604","69.112331849457","69.2018594416428","69.7890954070327","70.2579572239271","70.5600420313381","71.1044799874778","71.4178120547347","71.8869177825838","72.2616843844611","72.6995608977633","72.9182205330539","73.1398854461593","73.4575763801701","73.8891983743267","74.0532184477118","74.3447743135936","72.7508448722839","",
"Togo","TGO","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","42.692","42.882","43.154","43.372","43.702","43.97","44.373","44.823","45.284","45.666","46.12","46.587","47.089","47.597","48.099","48.729","49.328","49.76","50.232","50.765","51.227","51.764","52.256","52.635","53.089","53.432","53.713","54.051","54.348","54.39","54.37","54.268","54.299","54.195","54.037","54.037","54.098","54.192","54.199","54.538","54.742","54.86","55.311","55.639","55.569","55.962","56.222","56.511","56.695","57.011","57.304","57.925","58.073","58.684","58.853","59.396","59.55","60.154","60.244","60.901","61.035","",
"Thailand","THA","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","51.035","52.364","52.79","53.244","53.978","54.712","55.254","55.754","56.207","56.932","57.711","58.524","59.051","59.836","60.552","61.272","61.978","62.354","62.74","63.209","64.012","64.595","65.163","65.789","66.733","67.587","68.419","69.448","69.689","70.122","70.445","70.717","70.885","71.068","71.227","70.948","71.653","72.501","72.862","72.542","72.316","72.613","72.93","73.155","73.08","73.82","74.938","75.187","75.492","75.842","76.131","76.421","76.772","77.083","77.415","77.717","78.049","78.394","78.662","78.975","79.274","",
"Tajikistan","TJK","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","53.628","53.998","54.257","54.542","54.846","55.094","55.347","55.675","56.063","56.484","56.809","57.23","57.637","57.94","58.449","58.876","59.167","59.377","59.531","59.597","59.506","59.456","59.684","59.808","60.093","60.418","60.846","61.254","61.792","61.953","61.879","61.379","55.074","52.867","57.48","59.338","59.129","60.348","61.519","62.621","63.26","64.057","64.846","65.552","66.028","66.514","67.013","67.217","67.688","68.039","67.742","68.148","68.484","68.885","69.069","69.306","69.549","69.905","70.353","70.867","67.994","",
